2043,,,,264.5,76.94,512.85,259.66,114.36,497.69,260.78,114.99,499.89,274.69,126.73,494.15,266.7,128,506.96
2044,,,,264.96,78.07,509.64,258.99,115.11,494.72,263.88,117.51,503.1,275.14,127.02,500.01,265.3,129.59,499.69
2045,,,,265.21,79.04,505.01,258.39,116.2,491.04,266.6,120.24,505.55,275.55,127.69,505.33,263.93,130.73,493.17
2046,,,,265.14,79.76,499.87,257.75,117.19,487.27,268.28,122.71,506.33,275.82,128.59,508.61,262.85,130.96,488.65
2047,,,,264.66,80.14,495.14,256.94,117.62,484.01,268.28,124.49,504.57,275.83,129.55,508.35,262.3,129.85,487.36
2048,,,,263.75,80.11,491.54,255.94,117.25,481.76,266.31,125.3,499.95,275.57,130.48,503.92,262.42,127.25,489.93
2049,,,,262.6,79.69,489.29,255.01,116.4,480.8,263.15,125.36,493.74,275.32,131.41,497.12,263.03,123.8,495.23
2050,,,,261.42,78.91,488.5,254.46,115.47,481.35,259.72,124.97,487.47,275.4,132.42,490.13,263.9,120.26,501.83
2051,,,,260.43,77.82,489.3,254.61,114.87,483.64,256.95,124.42,482.67,276.15,133.57,485.15,264.79,117.39,508.32
2052,,,,259.84,76.44,491.81,255.77,115.01,487.89,255.8,124.02,480.9,277.88,134.93,484.39,265.48,115.96,513.27
2053,,,,259.83,74.84,496.02,258.17,116.21,494.2,257.01,124.03,483.38,280.83,136.54,489.58,265.77,116.61,515.48
2054,,,,260.22,73.28,501.08,261.46,118.24,501.74,260.1,124.33,489.15,284.52,138.17,499.33,265.74,118.96,515.24
2055,,,,260.67,72.1,505.79,265.03,120.62,509.25,264.01,124.65,496.34,288.14,139.47,510.87,265.57,122.24,513.49
2056,,,,260.86,71.67,508.91,268.27,122.86,515.5,267.71,124.74,503.04,290.92,140.1,521.42,265.47,125.65,511.18
2057,,,,260.45,72.31,509.24,270.58,124.47,519.26,270.15,124.32,507.37,292.06,139.7,528.21,265.61,128.41,509.26
2058,,,,259.13,74.36,505.6,271.37,125,519.32,270.34,123.15,507.5,290.8,137.96,528.58,266.18,129.74,508.65
2059,,,,257.06,77.61,498.33,270.57,124.36,515.74,268.25,121.31,503.5,287.29,135.04,522.6,267.27,129.61,509.75
2060,,,,254.9,81.32,489.2,268.62,122.87,509.8,264.85,119.19,497.3,282.53,131.58,513.09,268.85,128.66,512.41
2061,,,,253.3,84.73,480.06,265.98,120.88,502.84,261.14,117.23,490.9,277.59,128.27,502.97,270.87,127.59,516.48
2062,,,,252.92,87.07,472.75,263.11,118.7,496.21,258.14,115.84,486.3,273.51,125.78,495.17,273.31,127.08,521.8
2063,,,,254.44,87.59,469.13,260.48,116.68,491.24,256.83,115.45,485.51,271.36,124.76,492.61,276.13,127.82,528.2
2064,,,,257.97,85.91,470.19,258.41,115.06,488.71,257.71,116.21,489.41,271.66,125.52,496.73,279.23,130.07,535.37
2065,,,,262.47,82.62,475.01,256.9,113.86,488.17,260.06,117.65,496.24,273.74,127.43,505.52,282.39,133.13,542.69
2066,,,,266.67,78.41,482.37,255.91,113.05,488.96,262.98,119.22,503.91,276.75,129.75,516.5,285.34,136.14,549.47
2067,,,,269.34,73.99,491.07,255.39,112.64,490.43,265.58,120.37,510.29,279.86,131.76,527.19,287.85,138.25,555.04
2068,,,,269.24,70.05,499.91,255.31,112.61,491.94,266.98,120.53,513.28,282.22,132.7,535.1,289.64,138.63,558.71
2069,,,,265.46,67.21,507.74,255.61,112.94,492.92,266.47,119.31,511.27,283.14,132.02,538.21,290.53,136.64,559.95
2070,,,,259,65.58,513.82,256.23,113.53,493.3,264.56,117.1,505.58,282.94,130.18,537.23,290.58,132.88,559.12
2071,,,,251.58,65.12,517.57,257.08,114.26,493.19,262.14,114.59,498.58,282.26,128.05,533.87,289.96,128.42,556.88
2072,,,,244.89,65.75,518.38,258.08,115.03,492.71,260.12,112.47,492.65,281.75,126.47,529.81,288.85,124.29,553.89
2073,,,,240.65,67.43,515.67,259.13,115.7,491.95,259.42,111.45,490.17,282.06,126.28,526.76,287.43,121.57,550.84
2074,,,,240.47,70.06,508.9,260.16,116.17,491.04,260.89,112.17,493.37,283.8,128.29,526.35,285.86,121.24,548.36
2075,,,,244.16,73.3,498.75,261.08,116.42,490.07,264.34,114.54,501.84,286.88,132.33,528.84,284.42,123.31,546.73
2076,,,,250.05,76.55,486.92,261.82,116.53,489.15,268.73,117.84,512.94,290.64,137.46,533.36,283.46,126.92,545.9
2077,,,,256.39,79.22,475.13,262.29,116.57,488.37,272.99,121.33,523.93,294.39,142.69,538.98,283.31,131.2,545.79
2078,,,,261.46,80.69,465.12,262.42,116.63,487.83,276.05,124.25,532.12,297.43,147.04,544.81,284.33,135.25,546.35
2079,,,,263.52,80.37,458.6,262.13,116.76,487.63,276.82,125.89,534.79,299.09,149.52,549.92,286.86,138.22,547.53
2080,,,,261.88,78.11,456.44,261.4,117.01,487.78,274.95,125.92,530.94,299.08,149.71,553.63,290.87,139.64,549.14
2081,,,,257.85,74.6,457.86,260.34,117.31,488.16,271.39,124.9,522.84,297.93,148.26,555.67,295.63,139.9,550.85
2082,,,,252.96,70.63,461.87,259.06,117.58,488.6,267.27,123.48,513.14,296.27,145.91,555.83,300.32,139.47,552.27
2083,,,,248.74,66.98,467.52,257.69,117.77,488.97,263.71,122.29,504.51,294.72,143.45,553.91,304.11,138.83,553.03
2084,,,,246.73,64.46,473.81,256.34,117.79,489.09,261.84,121.98,499.58,293.89,141.62,549.69,306.18,138.44,552.74
2085,,,,248.04,63.68,479.89,255.13,117.6,488.88,262.47,123.01,500.33,294.27,141.04,543.23,305.93,138.7,551.19
2086,,,,251.82,64.46,485.4,254.22,117.26,488.48,264.98,124.94,505.29,295.66,141.52,535.93,303.84,139.48,548.86
2087,,,,256.6,66.37,490.14,253.76,116.85,488.09,268.29,127.04,512,297.68,142.63,529.56,300.7,140.54,546.48
2088,,,,260.91,68.97,493.94,253.92,116.47,487.92,271.34,128.62,518.01,299.92,143.96,525.9,297.31,141.63,544.75
2089,,,,263.29,71.85,496.59,254.86,116.2,488.2,273.05,128.96,520.83,301.99,145.08,526.74,294.45,142.49,544.4
2090,,,,262.41,74.57,497.91,256.71,116.13,489.12,272.43,127.4,518.22,303.52,145.61,533.68,292.89,142.89,546.07
2091,,,,258.48,76.93,497.98,259.27,116.28,490.64,269.7,124.21,510.82,304.47,145.54,545.77,292.8,142.84,549.7
2092,,,,252.91,78.83,497.05,262.06,116.58,492.58,265.89,120.29,501.34,305.02,145.12,560.27,293.96,142.53,554.71
2093,,,,247.1,80.19,495.37,264.62,116.98,494.73,262.08,116.57,492.55,305.36,144.62,574.39,296.16,142.14,560.48
2094,,,,242.46,80.93,493.19,266.48,117.44,496.9,259.35,113.96,487.21,305.68,144.32,585.34,299.14,141.86,566.43
2095,,,,240.39,80.97,490.76,267.17,117.91,498.9,258.75,113.38,488.08,306.17,144.48,590.33,302.69,141.88,571.95
2096,,,,241.55,80.31,488.26,266.5,118.34,500.61,260.77,115.23,496.35,306.93,145.23,588.13,306.63,142.29,576.72
2097,,,,245.38,79.08,485.69,264.71,118.76,502.08,264.96,119.1,510.74,307.92,146.47,579.99,310.87,143.02,580.85
2098,,,,251.21,77.43,483.09,262.07,119.15,503.38,270.78,124.47,529.72,309.09,148.08,567.4,315.35,143.99,584.5
2099,,,,258.38,75.49,480.45,258.87,119.53,504.56,277.69,130.85,551.76,310.37,149.93,551.83,319.97,145.12,587.84
2100,,,,266.22,73.41,477.81,255.39,119.91,505.68,285.13,137.72,575.33,311.7,151.91,534.78,324.67,146.34,591.01
